Engine_volume,Mileage,Doors,Prod_year,Cylinders,Airbags,Category,Leather_interior,Fuel_type,Gear_box_type,Drive_wheels,Wheel,Color
2.0,119000,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.7,150000,4,2013,4.0,12,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,White
1.8,150000,4,1997,4.0,2,Sedan,No,Petrol,Automatic,Rear,Left wheel,Black
1.6,111000,4,2013,4.0,4,Sedan,No,Petrol,Automatic,Front,Left wheel,White
0.86,81907,4,2018,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Silver
1.5,150000,4,2009,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,222222,4,2008,4.0,8,Sedan,Yes,Petrol,Tiptronic,4x4,Left wheel,Grey
2.5,189347,4,2011,4.0,4,Universal,Yes,Diesel,Automatic,Front,Left wheel,Grey
2.0,40228,4,2014,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,26000,4,2015,4.0,12,Sedan,Yes,Petrol,Tiptronic,4x4,Left wheel,White
1.4,96000,4,2016,4.0,12,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Black
2.5,174926,4,2010,4.0,0,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,Grey
2.0,186048,4,2014,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.6,1650,4,1999,4.0,4,Goods wagon,No,Petrol,Manual,Front,Left wheel,Red
2.2,30000,5,1998,4.0,6,Minivan,No,Petrol,Manual,Front,Left wheel,Red
1.8,185000,4,2013,4.0,10,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,White
5.0,216000,4,2006,8.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Silver
2.0,181000,4,2013,4.0,4,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.5,85000,4,2012,4.0,6,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.4,197500,2,2006,4.0,0,Goods wagon,No,Diesel,Manual,Rear,Left wheel,Red
2.3,150000,4,2003,4.0,4,Hatchback,Yes,Petrol,Tiptronic,Front,Right-hand drive,White
1.5,0,4,2005,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Silver
3.0,45916,4,2015,6.0,12,Sedan,Yes,Petrol,Tiptronic,4x4,Left wheel,White
1.2,200000,4,2004,4.0,2,Hatchback,No,Petrol,Automatic,Front,Left wheel,Yellow
1.5,93810,4,2013,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,100000,4,2011,4.0,8,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
1.8,345555,4,1999,6.0,4,Sedan,No,Petrol,Manual,Front,Left wheel,Silver
3.5,203000,4,2003,4.0,6,Jeep,Yes,Petrol,Tiptronic,Rear,Left wheel,Golden
1.8,150000,4,2012,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
2.4,259184,4,2012,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Silver
1.6,120000,4,2017,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
2.5,61000,4,2016,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Grey
2.0,101285,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,75991,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.5,138070,4,2010,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
3.0,195941,4,2013,6.0,12,Sedan,Yes,Hybrid,Automatic,Rear,Left wheel,Black
2.5,200000,4,2014,4.0,8,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,51106,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
3.2,350000,4,2002,6.0,0,Sedan,Yes,Diesel,Tiptronic,Rear,Left wheel,Silver
1.8,0,4,2010,4.0,12,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,White
1.6,104090,4,2011,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,268227,4,2009,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,155000,4,2009,4.0,0,Minivan,No,Hybrid,Automatic,4x4,Right-hand drive,Silver
1.5,15000,4,2018,4.0,2,Minivan,Yes,Petrol,Automatic,Front,Right-hand drive,Black
1.8,137000,4,2012,4.0,16,Sedan,No,Hybrid,Variator,Front,Left wheel,Silver
3.5,128202,4,2012,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,Black
2.5,65990,4,2012,4.0,12,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Black
1.5,133260,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.5,0,4,2003,4.0,2,Sedan,No,Petrol,Automatic,Front,Right-hand drive,Blue
2.5,250000,2,1997,6.0,1,Microbus,No,Diesel,Manual,Rear,Left wheel,White
1.6,104448,4,2012,4.0,12,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Brown
1.6,30089,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,190000,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.5,132630,4,2011,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,Silver
2.0,217600,4,2015,4.0,8,Hatchback,No,Petrol,Automatic,Front,Left wheel,White
2.0,26096,4,2016,4.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,White
2.5,120804,4,2014,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,320554,4,2013,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,89000,4,2008,4.0,6,Jeep,No,Petrol,Automatic,4x4,Left wheel,Black
1.5,100000,4,2013,4.0,8,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
1.8,0,4,2013,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.4,1111,4,2005,4.0,2,Minivan,No,Petrol,Tiptronic,Front,Right-hand drive,Black
3.5,318285,4,2012,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Black
1.8,18942,4,2017,4.0,8,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Red
1.5,135000,4,2007,4.0,4,Sedan,No,Hybrid,Automatic,Front,Left wheel,Red
3.5,94362,4,2014,6.0,12,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,White
2.0,114406,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.6,78633,4,2013,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.2,0,2,2007,5.0,0,Microbus,No,Diesel,Manual,Front,Left wheel,White
2.0,89758,4,2017,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
4.6,155821,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,129388,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.5,186000,2,1996,6.0,4,Jeep,No,CNG,Automatic,4x4,Right-hand drive,Blue
1.5,19000,4,2004,4.0,4,Hatchback,No,Petrol,Automatic,Front,Right-hand drive,Silver
4.6,121382,4,2014,8.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,61410,4,2016,4.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Grey
1.6,32844,4,2014,4.0,4,Sedan,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,216024,4,2010,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,150000,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
2.0,0,4,2015,4.0,0,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
1.3,175000,4,2004,4.0,0,Hatchback,No,Petrol,Variator,Front,Right-hand drive,Silver
1.8,149000,4,2007,4.0,12,Sedan,No,LPG,Automatic,Front,Right-hand drive,Silver
3.5,158000,4,2009,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,White
2.4,0,4,2003,4.0,8,Jeep,Yes,Petrol,Manual,4x4,Left wheel,Blue
3.0,80000,4,2018,8.0,10,Sedan,Yes,Hybrid,Variator,Front,Left wheel,Grey
3.5,107329,4,2014,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Grey
2.5,39071,4,2017,4.0,4,Universal,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.5,182302,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,118856,4,2014,4.0,0,Hatchback,No,Hybrid,Automatic,Front,Left wheel,White
1.6,111402,4,2015,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
3.0,199000,4,2003,6.0,16,Sedan,Yes,Diesel,Tiptronic,Front,Left wheel,Grey
2.0,230000,4,2005,4.0,6,Jeep,Yes,Petrol,Automatic,4x4,Right-hand drive,White
4.6,155821,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.2,309000,4,2000,4.0,8,Sedan,No,Diesel,Automatic,Rear,Left wheel,Silver
4.0,240000,4,1993,6.0,5,Jeep,No,Petrol,Automatic,4x4,Left wheel,Green
1.5,160320,4,2013,4.0,4,Sedan,No,Hybrid,Automatic,Front,Right-hand drive,Silver
1.4,28000,4,2017,4.0,12,Sedan,Yes,Petrol,Manual,Front,Left wheel,White
2.0,111875,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Blue
3.0,0,4,2013,6.0,0,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Black
1.4,107637,4,2017,4.0,0,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.6,150000,4,1999,4.0,4,Sedan,No,Petrol,Manual,Front,Left wheel,Black
3.5,315270,4,2010,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Grey
4.6,275240,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Silver
4.6,229334,4,2012,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,93555,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
1.4,126000,2,2007,4.0,4,Hatchback,No,Petrol,Manual,Front,Left wheel,Blue
1.9,111111,4,2002,4.0,4,Hatchback,No,Diesel,Manual,Front,Left wheel,Black
3.2,139000,4,2002,6.0,8,Sedan,Yes,Petrol,Tiptronic,Rear,Right-hand drive,Silver
2.5,222222,2,2000,6.0,2,Coupe,Yes,Petrol,Manual,Rear,Right-hand drive,Silver
4.0,145000,4,2010,6.0,6,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Blue
4.0,272000,4,2005,6.0,4,Pickup,No,LPG,Automatic,4x4,Left wheel,Carnelian red
3.7,291840,4,2012,6.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.6,130000,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.0,160000,4,2011,4.0,4,Coupe,Yes,Petrol,Automatic,Front,Left wheel,Black
1.5,198000,4,2007,4.0,4,Hatchback,No,LPG,Tiptronic,Front,Left wheel,White
1.8,159790,4,2016,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,162977,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.4,77600,4,2016,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,84000,4,2007,4.0,2,Microbus,Yes,Diesel,Manual,Rear,Left wheel,White
2.0,50132,4,2010,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.6,34678,4,2010,4.0,12,Sedan,No,Petrol,Manual,Rear,Left wheel,White
2.4,57600,4,2016,4.0,12,Jeep,No,Petrol,Tiptronic,Front,Left wheel,Red
1.8,75000,4,2009,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
4.5,165000,4,2004,6.0,0,Jeep,No,Petrol,Tiptronic,4x4,Left wheel,Silver
2.4,180000,4,2003,4.0,4,Sedan,No,Petrol,Tiptronic,Front,Right-hand drive,Blue
1.8,117920,4,2013,4.0,12,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Grey
2.5,156518,4,2012,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,130000,4,2000,4.0,6,Jeep,No,Petrol,Automatic,4x4,Left wheel,Silver
4.6,217485,4,2011,8.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Silver
2.0,131084,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
3.0,0,4,2005,6.0,6,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Black
2.0,0,4,2013,4.0,0,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Black
1.8,96000,4,2004,4.0,8,Sedan,No,Petrol,Tiptronic,Rear,Right-hand drive,Silver
1.5,55948,4,2013,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Orange
2.5,109798,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
3.6,177376,4,2011,6.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,75644,4,2009,4.0,4,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.5,190000,4,2008,4.0,8,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Sky blue
1.8,150000,4,2006,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.9,200000,4,2001,4.0,4,Sedan,Yes,Diesel,Manual,Front,Left wheel,Silver
2.4,208627,4,2012,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.6,71589,4,2014,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.6,106000,4,2004,4.0,12,Hatchback,No,Petrol,Tiptronic,Front,Right-hand drive,Silver
2.0,105437,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.6,84640,4,2014,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,125926,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.4,82000,4,2014,4.0,6,Sedan,No,Petrol,Automatic,Front,Left wheel,Carnelian red
3.0,110400,4,2015,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,White
4.6,273493,4,2015,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Silver
2.5,102397,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.8,165000,4,2010,4.0,6,Sedan,No,Petrol,Variator,Front,Left wheel,White
1.5,26166,4,2017,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,94400,4,2014,4.0,10,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Black
2.5,54862,4,2011,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Yellow
2.0,150000,4,2004,4.0,4,Jeep,Yes,Petrol,Manual,Front,Left wheel,Silver
2.5,4000,4,2019,4.0,10,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
3.0,101000,4,2013,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
1.7,38945,4,2018,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.6,51000,4,2014,4.0,10,Hatchback,Yes,Petrol,Manual,Front,Left wheel,White
3.5,132630,4,2011,6.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,Silver
1.6,279700,4,2000,4.0,4,Universal,No,Petrol,Manual,Front,Left wheel,Black
3.3,318358,4,2009,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Black
5.7,128000,4,2015,8.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
3.0,51824,4,2017,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
2.0,143278,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
3.2,255000,2,2000,6.0,4,Coupe,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
1.4,46800,4,2017,4.0,6,Sedan,No,Petrol,Automatic,Front,Left wheel,Black
2.0,51725,4,2016,4.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Black
3.5,174000,2,2004,6.0,6,Coupe,No,Petrol,Tiptronic,Rear,Right-hand drive,Grey
4.7,264339,4,2009,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.3,185000,4,2011,4.0,2,Sedan,No,Petrol,Automatic,Front,Right-hand drive,Black
1.6,0,2,2003,4.0,2,Hatchback,Yes,Petrol,Manual,Front,Right-hand drive,Silver
1.6,154274,4,2011,4.0,8,Hatchback,No,Petrol,Automatic,Front,Left wheel,Silver
2.5,41019,4,2016,4.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Silver
5.5,325811,4,2011,8.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Black
4.4,92000,4,2013,8.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,White
2.5,50000,4,2014,4.0,6,Jeep,No,Petrol,Automatic,4x4,Left wheel,Silver
1.6,138241,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Grey
1.5,80000,4,2012,4.0,0,Sedan,No,Hybrid,Automatic,Front,Right-hand drive,Green
3.0,0,4,2014,6.0,0,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Black
2.0,128784,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Black
2.5,35058,4,2018,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
3.5,189530,4,2010,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Black
2.0,124000,4,2014,4.0,10,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
1.8,107200,4,2014,4.0,16,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Grey
1.7,0,2,1995,4.0,0,Jeep,No,CNG,Manual,4x4,Left wheel,Red
2.5,189000,4,2014,4.0,12,Sedan,No,Petrol,Tiptronic,Front,Left wheel,White
1.8,100000,4,2015,4.0,12,Sedan,No,Hybrid,Tiptronic,Front,Left wheel,Sky blue
2.5,75000,4,2012,4.0,8,Sedan,No,Petrol,Tiptronic,Front,Left wheel,White
1.5,216000,4,2008,4.0,4,Sedan,No,Hybrid,Automatic,Front,Left wheel,Silver
3.2,184000,4,1999,6.0,8,Jeep,Yes,LPG,Automatic,4x4,Left wheel,Silver
2.0,285486,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
1.8,13425,4,1997,4.0,4,Hatchback,No,Petrol,Manual,Front,Left wheel,Blue
2.2,150000,4,2008,4.0,4,Microbus,No,Diesel,Manual,Front,Left wheel,White
2.0,121098,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
3.0,72000,4,2014,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Brown
2.1,110000,4,2015,4.0,12,Jeep,Yes,Diesel,Tiptronic,4x4,Left wheel,White
1.6,154900,4,2011,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,121000,4,2007,4.0,4,Universal,No,Petrol,Automatic,4x4,Right-hand drive,Silver
1.5,54631,4,2016,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.5,0,4,2007,4.0,4,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Sky blue
1.5,63000,4,2013,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Blue
4.6,150000,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Grey
2.0,321890,4,2013,4.0,12,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Silver
6.2,274771,4,2010,8.0,12,Sedan,Yes,Diesel,Automatic,Rear,Left wheel,White
2.0,183631,4,2010,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,84792,4,2017,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
3.2,11111,2,1998,6.0,4,Coupe,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
2.0,1000,2,2011,4.0,8,Coupe,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
3.3,182024,4,2008,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Black
1.8,134720,4,2013,4.0,6,Hatchback,No,Hybrid,Variator,Front,Left wheel,Blue
1.8,52584,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.6,35607,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,White
2.5,210000,4,1996,4.0,2,Microbus,No,Diesel,Manual,Rear,Left wheel,White
1.5,190000,4,2010,4.0,8,Hatchback,No,Diesel,Automatic,Front,Left wheel,White
1.8,95000,4,2013,4.0,6,Hatchback,Yes,Petrol,Tiptronic,Front,Left wheel,Grey
1.5,29000,4,2015,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.8,63792,4,2015,4.0,12,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Black
1.8,80000,4,2011,4.0,6,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Grey
1.3,172000,4,2005,4.0,4,Hatchback,No,Petrol,Automatic,Front,Right-hand drive,Black
1.3,150000,4,2006,4.0,4,Hatchback,Yes,Petrol,Variator,Front,Right-hand drive,White
1.4,76000,4,2015,4.0,0,Sedan,No,Petrol,Automatic,Front,Left wheel,Blue
3.6,295126,4,2013,6.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
5.8,112000,4,2000,12.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
2.3,99971,4,2011,4.0,4,Coupe,Yes,Petrol,Automatic,Front,Left wheel,Red
1.5,156000,4,2007,4.0,4,Sedan,No,Hybrid,Variator,Front,Left wheel,Silver
1.8,143000,4,2011,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
3.0,283200,4,2009,6.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Black
1.6,144889,4,2016,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.5,61939,4,2017,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.0,180204,4,2010,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.0,1600,4,2017,4.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Black
1.5,144000,4,2007,4.0,0,Sedan,Yes,Hybrid,Tiptronic,Front,Left wheel,Grey
2.0,115974,4,2017,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,56129,4,2013,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,54930,4,2017,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,25850,4,2018,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
3.0,56000,4,2015,6.0,12,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
2.5,90000,5,2015,4.0,8,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Silver
3.5,186542,4,2011,6.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,White
3.5,80640,4,2014,6.0,0,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Black
2.5,125000,4,2012,4.0,12,Sedan,Yes,Petrol,Variator,Front,Left wheel,Black
3.0,242955,4,2012,6.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,White
1.5,66000,4,2014,4.0,4,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Silver
1.6,65642,4,2012,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Blue
5.0,100000,2,1984,6.0,0,Goods wagon,No,Petrol,Manual,Rear,Left wheel,Brown
1.8,281600,4,2011,6.0,8,Sedan,No,Hybrid,Automatic,Front,Left wheel,Grey
4.6,155976,4,2016,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
2.5,12300,4,2012,4.0,12,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Black
2.0,157456,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,104259,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
1.8,87538,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,161000,4,2013,4.0,10,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Beige
2.5,124444,4,2011,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Yellow
1.8,191731,4,2012,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
2.5,126970,4,2014,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.8,70220,4,2016,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
3.3,272000,4,2008,6.0,6,Minivan,No,Petrol,Tiptronic,Front,Left wheel,White
2.3,197000,5,2007,4.0,8,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Black
2.5,35058,4,2018,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.5,115000,4,2006,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
1.8,150400,4,2013,4.0,6,Sedan,No,Hybrid,Automatic,Front,Left wheel,Silver
3.0,0,4,2004,6.0,10,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Black
1.6,75787,4,2016,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,285000,2,1994,6.0,4,Coupe,Yes,Petrol,Manual,Rear,Left wheel,Silver
1.6,117685,4,2009,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,151000,4,2014,4.0,2,Jeep,No,Petrol,Variator,4x4,Left wheel,Black
2.5,124912,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.4,45312,4,2016,4.0,10,Sedan,No,Petrol,Tiptronic,Rear,Left wheel,Black
1.8,139000,4,2012,4.0,6,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
2.5,114389,4,2016,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Blue
2.0,1000,4,1994,6.0,6,Coupe,Yes,Petrol,Manual,Rear,Left wheel,Blue
3.5,167222,4,2010,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Black
1.8,287100,4,2011,4.0,12,Hatchback,Yes,Hybrid,Tiptronic,Front,Left wheel,Golden
2.2,155000,4,2010,4.0,2,Microbus,No,Diesel,Manual,Front,Left wheel,Yellow
1.9,189000,5,2005,4.0,6,Minivan,No,LPG,Tiptronic,Front,Left wheel,Black
3.0,185000,4,2004,6.0,10,Sedan,Yes,Petrol,Tiptronic,Rear,Right-hand drive,Green
2.0,174899,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.5,174790,4,2011,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.7,94262,4,2017,4.0,12,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,White
